image_id,label,centroid_y,centroid_x,area_px,convex_area_px,filled_area_px,perimeter_px,perimeter_crofton_px,major_axis_px,minor_axis_px,eccentricity,orientation,solidity,extent,euler_number,equivalent_diameter_px,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col,circularity,aspect_ratio,orientation_deg,hole_area_px,touches_border,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,integrated_intensity,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_asm,glcm_contrast_d1,glcm_contrast_d3,glcm_entropy
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,11,64.54682779456193,84.77945619335347,331.0,345.0,331.0,69.35533905932738,68.43450159294527,23.287232967012084,18.316046649079052,0.6175553895471534,-0.6835958998860667,0.9594202898550724,0.7880952380952381,1,20.529059630371258,54,75,75,95,0.8881527002124312,1.2714115340049643,-39.167159955919175,0.0,False,0.207641732611685,0.15294118225574493,0.120534851937816,0.0784313753247261,0.6078431606292725,68.72941349446774,27.221575948470544,3.3189382755439434,0.39226667190066794,0.15439954862849298,0.6149053551950254,0.024159102338635125,13.433145682408199,41.01000621453289,6.43803609444254
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,12,58.6875,178.125,32.0,39.0,32.0,21.485281374238568,23.443540163627436,7.4535500297222725,5.8849037336584455,0.6136942965648524,-0.7209976351996452,0.8205128205128205,0.6530612244897959,1,6.383076486422923,56,175,63,182,0.7316669765695933,1.2665542831384011,-41.31012153585264,0.0,False,0.4398284386843443,0.4274509847164154,0.05056495399737593,0.3803921639919281,0.5803921818733215,14.074510037899017,70.30655563186812,6.2804881576756575,0.16520367988078138,0.1818758310444203,0.36297787889335326,0.03336188793520173,27.936428571428568,112.6766826923077,4.982198281091717
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,13,62.45882352941177,145.43529411764706,170.0,197.0,170.0,58.2842712474619,57.938471143734965,22.029467779592014,10.608385525873596,0.8764162426390937,1.270522840388946,0.8629441624365483,0.568561872909699,1,14.712264360219255,57,133,70,156,0.6363920172565964,2.076608898296793,72.79559652926012,0.0,False,0.3534256150617319,0.3529411852359772,0.12391325277505304,0.16078431904315948,0.6117647290229797,60.08235456049442,54.45613504274451,5.675344361727684,0.181735697202013,0.08854575278665314,0.5578623789568997,0.007863152812712711,22.72842990251206,86.18384018297698,7.291107778016752
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,14,71.10643015521065,190.95343680709536,451.0,466.0,451.0,79.84062043356595,78.37517167488576,28.692436401458377,20.23313140490135,0.7090352900316227,-0.7905040900027981,0.9678111587982833,0.7227564102564102,1,23.96311821686732,59,178,83,204,0.9226338744073698,1.4180917341597363,-45.292548044990106,0.0,False,0.23578975506605965,0.18431372940540314,0.12008031338597853,0.10196078568696976,0.6039215922355652,106.3411795347929,28.363737137436658,3.268721846994047,0.39639258043003867,0.1330448133550094,0.635917048077352,0.01791710219456181,13.028752748467905,43.69872152640541,6.796713225722211
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,15,68.05833333333334,44.56666666666667,120.0,143.0,120.0,52.2842712474619,53.035512613321295,18.548896081665326,9.726916191477397,0.8514761904385801,-0.33641744403609813,0.8391608391608392,0.5555555555555556,1,12.360774464742066,61,40,79,52,0.5361145182914463,1.9069657552840475,-19.27529969784699,0.0,False,0.4921241976320744,0.4960784316062927,0.05248166434349245,0.3333333432674408,0.5921568870544434,59.05490371584892,45.62189613543825,5.068500030444947,0.20199961657977283,0.09942809347438497,0.2837476997144413,0.009911157309569943,22.835479782001336,68.40831248887515,6.846488417864792
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,16,70.27027027027027,55.81981981981982,111.0,124.0,111.0,43.04163056034261,43.88024069477824,15.89164320829056,8.986572899066465,0.824754824392386,-0.6392121613557311,0.8951612903225806,0.6607142857142857,1,11.888212206450685,64,50,78,62,0.7244273537727818,1.768376375152023,-36.62415905911877,0.0,False,0.5163045565824251,0.5098039507865906,0.04257798821946317,0.4470588266849518,0.6235294342041016,57.309805780649185,54.78311217318739,5.74254203766835,0.1745411019773308,0.10010597595183165,0.4591663336113174,0.010029425064545374,22.055088552344237,87.51113579403052,6.797416469836497
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,17,72.93622448979592,107.1938775510204,392.0,435.0,392.0,86.76955262170047,88.18108873571312,26.481036460161278,20.648823916956147,0.6260799106963135,-0.7871696594958112,0.9011494252873563,0.6805555555555556,1,22.34076770248023,64,97,88,121,0.6334976641564378,1.2824476864474545,-45.10149924986008,0.0,False,0.2471088504760849,0.2078431397676468,0.10915405214564987,0.12156862765550613,0.5882353186607361,96.86666938662529,19.981287254823194,3.016573066714745,0.359472642571286,0.1197614756900016,0.7453976703118537,0.014471374091936414,9.969304994383764,29.993269515262625,7.038894432088018
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,18,79.01824817518248,134.15328467153284,274.0,297.0,274.0,66.04163056034261,65.29290893935547,24.23777651963328,15.374735738992678,0.773062826476445,-0.3568085737625755,0.9225589225589226,0.732620320855615,1,18.677998695187732,67,125,89,142,0.8076596589874474,1.5764678451131082,-20.443625370677896,0.0,False,0.3300701378688325,0.3176470696926117,0.10470921317112585,0.18431372940540314,0.5764706134796143,90.4392177760601,45.84633348415459,5.080571069122181,0.21765546155684665,0.0867441294584824,0.5880528843035993,0.007595261834803649,18.247954458963907,73.44471250934528,7.527437329983205
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,19,94.20415224913495,87.89965397923875,867.0,1123.0,867.0,159.98885271170676,156.84562812478606,51.452735648336976,26.18292994174123,0.860841352876114,1.5679671382295464,0.7720391807658059,0.5979310344827586,1,33.224970809398556,81,65,110,115,0.4428780190839446,1.9651252080199868,89.83789943575876,0.0,False,0.26284913766824114,0.23137255012989044,0.12256557336298723,0.10196078568696976,0.6196078658103943,227.89020235836506,12.55773271274386,2.434917989983661,0.3849256785756823,0.0960621184161122,0.8548217323282388,0.009413063359469124,5.519663070305226,19.595802355182492,7.487583230818753
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,20,90.17460317460318,97.71428571428571,63.0,73.0,63.0,32.55634918610404,35.28032914350498,10.183331880211735,8.63535414066335,0.530013712544203,-0.4219735638036703,0.863013698630137,0.6363636363636364,1,8.95623198216277,84,94,95,103,0.6360410664998978,1.1792604813112473,-24.17730427204467,0.0,False,0.30164955698308493,0.30980393290519714,0.05672273972751189,0.1882352977991104,0.38823530077934265,19.00392208993435,92.26907057236431,7.616131679039241,0.12321102199231018,0.12361930422968963,0.31771366924372124,0.015341892618725525,45.04274028168071,139.49540086304793,6.1316187454085425
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,21,98.29263157894736,153.70526315789473,475.0,520.0,475.0,89.25483399593904,87.30040579730117,30.52956742816108,20.541464886550266,0.7397895009771023,1.2357151327544063,0.9134615384615384,0.6884057971014492,1,24.592453796829673,87,140,110,170,0.783196880116459,1.4862410055356192,70.8012617872757,0.0,False,0.32198968950070833,0.3019607961177826,0.14550163589588141,0.11372549086809158,0.658823549747467,152.94510251283646,29.02603450301111,3.9478276376953056,0.26811441708024686,0.08676983051665833,0.7289585973307606,0.007642097286555566,11.895165204324314,46.15690380169791,7.780410864459225
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,22,120.31446876668447,250.4252536038441,3746.0,3984.0,3746.0,267.1787155501902,255.9828229019647,89.38307903512793,55.96223700373688,0.7797473421907258,-1.2864744664271794,0.9402610441767069,0.6978390461997019,1,69.06196735235625,89,207,150,295,0.7183829048618088,1.5972034682809297,-73.7095573776219,0.0,False,0.34649875779172284,0.34117648005485535,0.12333563580793255,0.11764705926179886,0.7019608020782471,1297.9843466877937,13.232466795458567,2.6388674046404357,0.34407516750397416,0.07063416833989566,0.8183950915914495,0.005131815771156455,5.693992221189476,20.770941369727655,8.043729349243552
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,23,99.93385214007782,19.766536964980546,257.0,275.0,257.0,62.49137802864844,64.41222600094353,23.62683288885984,14.060110608413122,0.8036584807635614,-0.631192761034015,0.9345454545454546,0.6798941798941799,1,18.089294154193436,89,11,110,29,0.7784063520193188,1.6804158620716894,-36.16468126645859,0.0,False,0.34900435625579107,0.35686275362968445,0.08219365626284038,0.19607843458652496,0.5411764979362488,89.6941195577383,33.01333055664398,4.116997994431023,0.2544982828265736,0.07598114219989248,0.6492135251813099,0.0058031616009709495,17.16059566040178,48.866065452886176,7.709758543686075
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,24,103.29166666666667,110.16666666666667,48.0,54.0,48.0,28.556349186104043,30.147332816963655,11.576342990554208,5.731439092946688,0.8688364068147014,-1.5035951566116728,0.8888888888888888,0.6666666666666666,1,7.817640190446719,101,104,107,116,0.6636717175261936,2.019796913623398,-86.14965657016089,0.0,False,0.45351308149596053,0.4470588266849518,0.06644759653373647,0.30588236451148987,0.5960784554481506,21.768627911806107,52.37021303296658,5.688444536644334,0.17771965998781458,0.15906435606167194,0.3816862956351852,0.02572912446359018,21.908660130718953,82.8317659352142,5.45188919629884
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,25,122.23885918003565,31.983957219251337,561.0,591.0,561.0,91.9827560572969,89.88663808362116,32.48801266457269,22.517110282867886,0.7208512506778894,-0.3858330596625423,0.949238578680203,0.6742788461538461,1,26.726155439876237,107,20,139,46,0.8725341837378223,1.4428144755897543,-22.10660591528296,0.0,False,0.32687428726444484,0.2980392277240753,0.10526295122432196,0.16862745583057404,0.5686274766921997,183.37647515535355,34.2101068024641,3.9632208031327325,0.2955010548291066,0.07592218148482593,0.6989896471991739,0.005843064379437813,15.68420560346244,52.73600800146575,7.975529056132712
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,26,119.945,84.07166666666667,600.0,645.0,600.0,102.08326112068524,99.46251734832086,38.939974852360514,20.315538734010634,0.8531203134636194,-1.2115892848863696,0.9302325581395349,0.6578947368421053,1,27.63953195770684,108,66,132,104,0.7621531005933264,1.9167581702950538,-69.41895252726252,0.0,False,0.2741372622922063,0.24117647111415863,0.13911269645829566,0.08627451211214066,0.6509804129600525,164.48235737532377,17.976771796531928,2.973138354670326,0.34761080726215077,0.09821099510622117,0.8032393782506342,0.00982809622795611,7.107699100095398,28.84584449296846,7.4443517579253005
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,27,123.86516853932584,125.63483146067416,356.0,386.0,356.0,73.69848480983498,72.55206195996149,24.80599905492376,18.958019644850822,0.6449184359668614,-0.551573923066154,0.9222797927461139,0.7370600414078675,1,21.290215544369623,112,115,135,136,0.8498853486949316,1.3084699520111165,-31.602857881164194,0.0,False,0.2066314218963465,0.16078431904315948,0.12139047462164974,0.07450980693101883,0.572549045085907,73.56078619509935,29.881373387494435,3.668211022128416,0.34553280449906304,0.1530450610101594,0.6483962820045364,0.02364678117867581,13.727727623748562,46.035019151240306,6.7917461161753545
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,28,132.48717948717947,7.602564102564102,312.0,330.0,312.0,68.52691193458118,67.64910342954782,21.842035850042947,18.70652337913129,0.5162366862707987,0.28426808413973126,0.9454545454545454,0.7464114832535885,1,19.931149940667517,122,0,144,19,0.8567228843739629,1.1676159918849265,16.287361471476377,0.0,True,0.2076546061449708,0.16274510324001312,0.10921299499697165,0.10588235408067703,0.5921568870544434,64.78823711723089,25.32721952027745,3.088160557209526,0.4142241370069727,0.19247461150175235,0.6143439881060724,0.03748206464002582,12.201557143523521,38.452881897031375,6.148566184172949
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,29,139.5,319.0,24.0,24.0,24.0,22.0,46.2922517138864,27.688746209726915,0.0,1.0,0.0,1.0,1.0,1,5.527906391541368,128,319,152,320,0.14073577009046423,0.0,0.0,0.0,True,0.3266339972615242,0.3176470696926117,0.039239845882165135,0.2549019753932953,0.4117647111415863,7.839215934276581,6.466097308488612,0.9562629399585922,0.07699665706607836,0.047958774988831054,0.9225048896171669,0.009213893496907266,2.08695652173913,10.845238095238093,1.2470282356191111
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,30,140.3312101910828,51.59235668789809,157.0,171.0,157.0,51.698484809834994,52.4801522460515,16.622310339481057,12.353528547465947,0.6690808507960534,0.2502370971778955,0.9181286549707602,0.7104072398190046,1,14.138550439257221,133,45,150,58,0.716340233090801,1.3455516191680115,14.337529545898455,0.0,False,0.584038990698043,0.5843137502670288,0.03520968459793711,0.5215686559677124,0.658823549747467,91.69412153959274,47.22079460876728,5.394019719485746,0.17694897748753202,0.07994497532759434,0.5720964702952197,0.006403058192314174,18.584411814965218,75.85717740256932,7.427184229406532
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,31,151.22736030828517,117.46820809248555,519.0,558.0,519.0,86.42640687119285,84.61888873596669,27.119780417815406,24.637132963017482,0.4179800385128905,0.5610644902493968,0.9301075268817204,0.7119341563786008,1,25.70625067405882,138,104,165,131,0.9108410318489871,1.1007685211799847,32.14662732594936,0.0,False,0.2534587699955828,0.22745098173618317,0.12248308948398137,0.08627451211214066,0.5843137502670288,131.54510162770748,24.214092031870106,3.402944654120846,0.31775486653369445,0.09125287467068785,0.7163160802929698,0.008447842488912134,11.45928485746397,36.968899206276234,7.547189783629111
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,32,149.31944444444446,299.8888888888889,72.0,92.0,72.0,38.3492424049175,41.52404620458589,11.407557709041619,10.319003083910253,0.4263123673789059,-1.0932094074173941,0.782608695652174,0.6545454545454545,1,9.574614729634384,145,296,156,306,0.5247386204819706,1.1054902897382284,-62.6362851690144,0.0,False,0.41198258060548043,0.40392157435417175,0.07184457517907221,0.27843138575553894,0.5882353186607361,29.66274580359459,37.94097622358447,4.809982424348931,0.19690299165409478,0.12241466093591422,0.5541403987666315,0.015063875789629767,21.018498238731198,54.86345420843775,6.171062381696171
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,33,168.2518301610542,55.118594436310396,683.0,755.0,683.0,112.39696961967,109.63322522638902,41.38849631266212,22.014538512773125,0.8468072146474199,-1.1133897227780196,0.904635761589404,0.6197822141560798,1,29.489364337912,153,36,182,74,0.7140788772836626,1.8800528699998853,-63.792532068421266,0.0,False,0.31685471580545166,0.29411765933036804,0.11094044493170546,0.12941177189350128,0.6235294342041016,216.41177089512348,22.528003286116636,3.2714156685735656,0.31711973727799936,0.0790015678173207,0.7035093109818391,0.006354726556000865,10.759860036294398,34.296146535938874,7.8464525177485696
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,34,169.4131455399061,301.7621283255086,639.0,695.0,639.0,107.5685424949238,105.05558926711748,38.103439022398405,22.0618748459801,0.8153278462255804,-1.0243078227024631,0.9194244604316547,0.6120689655172413,1,28.523675588636344,156,283,185,319,0.7275660003193198,1.7271169965566748,-58.68851516308575,0.0,False,0.23014514709069323,0.1921568661928177,0.12469209045863955,0.08627451211214066,0.6274510025978088,147.06274899095297,14.820166482018147,2.5262397084361417,0.4117227065645469,0.1275992310087537,0.806009257963394,0.016483500999840535,6.761741675779273,22.87859128825702,7.005575916174839
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,35,167.58156028368793,138.90070921985816,141.0,156.0,141.0,46.798989873223334,47.44244069452466,17.285264286549218,10.683957884768423,0.7861023883810312,-1.2726568232849746,0.9038461538461539,0.6911764705882353,1,13.398760233979036,162,130,174,147,0.7872178442945644,1.6178708745372294,-72.91786474275568,0.0,False,0.43643444205852266,0.40784314274787903,0.07307467867161757,0.3333333432674408,0.6431372761726379,61.537256330251694,50.36868464600649,5.084277273947294,0.21971272587721438,0.10321487120434679,0.38857977433601326,0.010669135093594462,26.906960638166844,73.83040865384616,6.838724193701445
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,36,173.18421052631578,2.587719298245614,114.0,119.0,114.0,45.31370849898476,45.64160657160212,20.589047782283096,7.306844230372051,0.9349081180265703,-0.07082212145082122,0.957983193277311,0.8142857142857143,1,12.047792665040703,164,0,184,7,0.6876902535450639,2.8177756543244032,-4.05780865529499,0.0,True,0.40866874341379134,0.39411765336990356,0.1099898636191505,0.24313725531101227,0.6745098233222961,46.58823674917221,55.97229733925846,5.543083890593865,0.19597813945205206,0.10024725054167571,0.4574073103479353,0.010081447551381118,26.192658173401323,85.7519365051156,6.830991492415723
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,37,170.9004739336493,20.42654028436019,211.0,236.0,211.0,69.35533905932738,68.43450159294525,28.104568670173467,9.821740712946683,0.9369470617136932,-0.45381629690085706,0.8940677966101694,0.5209876543209877,1,16.39065416446578,158,13,185,28,0.5661638058755983,2.8614651406065916,-26.001758486675012,0.0,False,0.4914599164119829,0.4941176474094391,0.07604400229268903,0.32549020648002625,0.658823549747467,103.69804236292839,31.364478332889725,4.306592200961898,0.2049336999839812,0.07839389406232158,0.6655616708918402,0.006185930049365775,12.357964125821269,50.37099253995818,7.5409133916581546
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,38,189.60353535353536,123.78282828282828,792.0,839.0,792.0,108.9116882454314,105.93627220552942,34.42536938994184,30.218532915600623,0.47903030480666603,-1.113696497781379,0.9439809296781884,0.7071428571428572,1,31.755404570407364,173,105,205,140,0.8868408155626096,1.1392137893024383,-63.81010898137387,0.0,False,0.247088539357664,0.20392157137393951,0.12833960527067467,0.08235294371843338,0.6196078658103943,195.6941231712699,17.644641105886762,2.7619287894757902,0.3905551197079845,0.12027263216430018,0.7809880246949665,0.014690792425546603,7.788475256129565,27.500806955643963,7.189966950382599
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,39,188.41337907375643,70.82847341337907,583.0,616.0,583.0,93.84062043356593,91.64800396044505,32.099315831334565,23.678961464705946,0.6751526196385181,-1.3307774968720492,0.9464285714285714,0.7007211538461539,1,27.245158369526866,175,56,201,88,0.8722327662647634,1.355604884917751,-76.24793404175253,0.0,False,0.2806242298890755,0.239215686917305,0.1292276476209927,0.12156862765550613,0.6784313917160034,163.60392602533102,14.110049827890707,2.549093620894438,0.39089284257205814,0.11584756028531312,0.8187818664142312,0.013630034573694468,5.9024337202956945,22.317665935485724,7.08381832407982
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,40,198.795871559633,164.52293577981652,436.0,478.0,436.0,83.11269837220809,81.4772960823769,28.35516632627311,20.541461314172636,0.6893436195908845,-0.24866042474633407,0.9121338912133892,0.7622377622377622,1,23.56124872549269,187,155,213,177,0.8253214590526076,1.3803870081389675,-14.247192869895356,0.0,False,0.24254362931082007,0.19019608199596405,0.1338500455619778,0.0941176488995552,0.5647059082984924,105.74902237951756,38.66374664761928,4.1721631615343195,0.3219724554011685,0.12550896573379283,0.6611668776932965,0.015884555052353005,17.132035457742,60.195457837496555,7.102695366645863
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,41,195.41071428571428,1.1428571428571428,56.0,62.0,56.0,36.44974746830583,39.72321208166335,18.735893446658938,4.063522501819032,0.9761973001245665,-0.030155752494869185,0.9032258064516129,0.7368421052631579,1,8.444016491289505,187,0,206,4,0.4459736228303349,4.610751740213529,-1.727797345997107,0.0,True,0.3667367039514439,0.35686275362968445,0.11628528534964996,0.18431372940540314,0.6313725709915161,20.53725542128086,117.14815843434263,8.958097343623658,0.08870453700486661,0.16345881571824064,0.16330228857263085,0.029782064859564455,41.42349561099561,192.87282125768965,5.433066751169349
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,42,206.94776119402985,233.36194029850745,804.0,863.0,804.0,113.39696961966999,110.18858559365881,37.222739887330846,28.022194478754795,0.6582211733548136,-0.45925255030874723,0.9316338354577057,0.6767676767676768,1,31.99507140118726,189,218,225,251,0.832132905650329,1.3283306528884276,-26.313232863310727,0.0,False,0.26890547969262696,0.21960784494876862,0.13734232374353447,0.09803921729326248,0.6823529601097107,216.20000567287207,17.337971639835185,2.7626222669708493,0.3910275950725619,0.11595252683272683,0.7801363110565993,0.013659561272894636,7.257054022301199,27.41888925736917,7.217980935697755
